Article Date,Article Title,Organization,City,State,URL,Keywords,Summary
4/10/17 19:48,State trooper cadets to be trained to deal with hate crimes,fox2now.com,St. Louis,MO,http://fox2now.com/2017/04/10/state-trooper-cadets-to-be-trained-to-deal-with-hate-crimes/,anti bruce cadets crimes curriculum dealing defamation government hate illinois league police rauner state strengthen troopers anti bruce cadets crimes curriculum dealing defamation government hate illinois league police rauner state strengthen troopers anti bruce cadets crimes curriculum dealing defamation government hate illinois league police rauner state strengthen troopers anti bruce cadets crimes curriculum dealing defamation government hate illinois league police rauner state strengthen troopers anti bruce cadets crimes curriculum dealing defamation government hate illinois league police rauner state strengthen troopers anti bruce cadets crimes curriculum dealing defamation government hate illinois league police rauner state strengthen troopers,"Posted 10:05 pm, April 10, 2017, by AP	CHICAGO (AP) _ The Illinois State Police is helping create a new curriculum that will make troopers better at recognizing and investigating hate crimes.	In a news release, Governor Bruce Rauner's office says the"
4/11/17 1:48,Author Calls for Justice during BookExpo America 2017,WebWire,Atlanta,GA,http://www.webwire.com/ViewPressRel.asp?aId=208265,africa american bookexpo dark handy kent killed klan klux pathologist secrets woodruff africa american bookexpo dark handy kent killed klan klux pathologist secrets woodruff,"The Dark Secrets of Woodruff County chronicles the story of Kent Handy and his search for justice. In the 1980s, five innocent African American children were murdered by the Ku Klux Klan. In his book, he exposes how the Klan, together with some public"
4/11/17 3:07,Hate Crime' Blamed on Trump and 'White America' Unravels After Police Arrest Black Arson Suspect,Heat Street,,,https://heatst.com/world/hate-crime-blamed-on-trump-and-white-america-unravels-after-police-arrest-black-suspect/,alight american arson attack blame charlotte dhimal donald flournoy hate india north_carolina store suspect trump unravels white alight american arson attack blame charlotte dhimal donald flournoy hate india north_carolina store suspect trump unravels white alight american arson attack blame charlotte dhimal donald flournoy hate india north_carolina store suspect trump unravels white,"By Kieran Corcoran | 6:09 am, April 11, 2017	An apparent hate crime which was blamed on supporters of Donald Trump and думWhite Americaдуќ has started to unravel after officers arrested a black suspect.	Curtis Flournoy, 32, was arrested by officers in"
4/11/17 3:18,Racist Bakersfield Shooter Gets 15 Years,Courthouse News Service,Pasadena,CA,https://www.courthousenews.com/racist-bakersfield-shooter-gets-15-years/,bakersfield car drozd fbi federal fresno judge kern latino office oildale racist sheriff shotgun victims whittington bakersfield car drozd fbi federal fresno judge kern latino office oildale racist sheriff shotgun victims whittington,"FRESNO, Calif. (CN) дус A federal judge Monday sentenced a Bakersfield man to 15 years in federal prison for hate crimes: firing a sawed-off shotgun and yelling racist slurs at a Latino man.	Oildale resident Justin Cole Whittington, 25, was convicted in"
4/11/17 4:26,Prosecutors: Enraged man tells Mexican neighbor to leave US,The Bellingham Herald,Bellingham,WA,http://www.bellinghamherald.com/news/state/washington/article143897194.html,auburn charging enraged knife mexico neighbor obscenities papers seattle senner times travis wsq0zk auburn charging enraged knife mexico neighbor obscenities papers seattle senner times travis wsq0zk,"AP	Prosecutors say a man became enraged when he found out a neighbor was from Mexico, threatening to blow her up and chasing her around her yard with a knife.	The Seattle Times reports (https://goo.gl/wsq0zk ) Travis Senner was charged last week with the"
4/11/17 4:38,Prosecutors: Enraged Auburn man tells Mexican neighbor to leave US,The News Tribune,Tacoma,WA,http://www.thenewstribune.com/news/state/washington/article143897194.html,auburn charging enraged knife mexico neighbor obscenities papers seattle senner times travis wsq0zk,"AP	Prosecutors say a man became enraged when he found out a neighbor was from Mexico, threatening to blow her up and chasing her around her yard with a knife.	The Seattle Times reports (https://goo.gl/wsq0zk ) Travis Senner was charged last week with the"
4/11/17 5:22,St. Cloud Man Charged With Hate Crime,Alpha News MN,,,http://alphanewsmn.com/st-cloud-man-charged-hate-crime/,assault bias cab cloud crime degraw dwi hate highway minnesota motivated muslim north sheriff,"A cab ride home left the driver happy to be alive and the passenger in jail awaiting trial.	By Preya Samsundar -	ST. CLOUD, Minn. дуо Authorities in Northern Minnesota are investigating a possible hate crime that occurred in late March.	Authorities"
4/11/17 5:56,Illinois state trooper cadets to be trained to deal with hate crimes,CLTV,Chicago,Illinois,http://cltv.com/2017/04/11/illinois-state-trooper-cadets-to-be-trained-to-deal-with-hate-crimes/,anti bruce cadets crimes curriculum dealing defamation government hate illinois league police rauner state strengthen anti bruce cadets crimes curriculum dealing defamation government hate illinois league police rauner state strengthen anti bruce cadets crimes curriculum dealing defamation government hate illinois league police rauner state strengthen anti bruce cadets crimes curriculum dealing defamation government hate illinois league police rauner state strengthen anti bruce cadets crimes curriculum dealing defamation government hate illinois league police rauner state strengthen,"CHICAGO (AP) дус The Illinois State Police is helping create a new curriculum that will make the next generation of troopers better at recognizing and investigating hate crimes.	In a news release, Governor Bruce Rauner's office says the agency will work"
4/11/17 5:56,IL state police launch hate crime training program,KFVS,Cape Girardeau,MO,http://www.kfvs12.com/story/35120585/il-state-police-launch-hate-crime-training-program,android anti cadets crimes defamation gov hate iillinois iphone kfvs llinois police rauner religion state android anti cadets crimes defamation gov hate iillinois iphone kfvs llinois police rauner religion state,ILLINOIS (KFVS) -	The IIllinois State Police is helping create a new curriculum that will make troopers better at recognizing and investigating hate crimes.	The agency will work with the Anti-Defamation league to better train state police cadets before
4/11/17 5:56,The Charlotte Hate Crime The Activist Left Will Largely Ignore,American Lens,,,http://americanlens.com/latest-news/charlotte-hate-crime-activist-left-ignores/,albemarle charlotte crime dhimal disturbing hate india letter market nbc nepali owner president torture trump wcnc albemarle charlotte crime dhimal disturbing hate india letter market nbc nepali owner president torture trump wcnc,"Last week in Charlotte, a disturbing incident which was quickly labeled a 'hate crime', took place at an Indian Nepali grocery store on Albemarle Road. Local news station WCNC reported at the time:	Police in east Charlotte are actively searching for a man"
4/11/17 6:18,"Enraged Auburn man tells Mexican neighbor to leave US, prosecutors say",Q13 FOX,Seattle,WA,http://q13fox.com/2017/04/11/enraged-man-tells-mexican-neighbor-to-leave-us-prosecutors-say/,auburn charging enraged knife mexico neighbor obscenities papers seattle senner times travis wash,"AUBURN, Wash. дуо Prosecutors say a man became enraged when he found out a neighbor was from Mexico, threatening to blow her up and chasing her around her yard with a knife.	Our news partner The Seattle Times reports Travis Senner was charged last week"
4/11/17 6:41,Auburn man charged with hate crime for attacking Mexican neighbor,KGMI,Bellingham,WA,http://kgmi.com/news/007700-auburn-man-charged-with-hate-crime-for-attacking-mexican-neighbor/,auburn blow crime hate knife mexico neighbor obscenities prosecutor seattle senner times travis wash yard auburn blow crime hate knife mexico neighbor obscenities prosecutor seattle senner times travis wash yard auburn blow crime hate knife mexico neighbor obscenities prosecutor seattle senner times travis wash yard,"AUBURN, WASH. (AP) дуо Prosecutors say an Auburn man became enraged when he found out a neighbor was from Mexico, threatening to blow her up and chasing her around her yard with a knife.	The Seattle Times reports Travis Senner threatened to blow up his"
4/11/17 8:10,Hate crime legislation is cruel and unusual punishment,Southgate News Herald,Southgate,MI,http://www.thenewsherald.com/opinion/hate-crime-legislation-is-cruel-and-unusual-punishment/article_21e323e2-a9bf-5544-8af5-30f6cb05aadd.html,american aspect crime crimes democratic east excessive hate idea laws middle reality republican salem sane taught,By David Bucienski	Nearly everyone has had a dream where both the laws of physics and of commonsense are broken. Usually during those dreams the surreal conflicts to reality are just taken for granted. It isn't till we wake that we realize just how
4/11/17 8:40,Request For Gay Pride Parade Leads To Shocking Hate Crimes,GOOD Magazine,Los Angeles,California,https://www.good.is/articles/lgbt-rights-chechnya-russia,chechnya gay kadyrov killed kisses lgbtq moscow roma russia saratova sokirianskaia yandolin chechnya gay kadyrov killed kisses lgbtq moscow roma russia saratova sokirianskaia yandolin chechnya gay kadyrov killed kisses lgbtq moscow roma russia saratova sokirianskaia yandolin,"by Stacey Leasca	LGBTQ activists attacked during an action ""Day of Kisses"" against the Russian gay propaganda law. Photo by Roma Yandolin in Moscow, Russia.	Hundreds of gay men may have allegedly been rounded up, arrested, and systematically tortured by"
4/11/17 9:30,Governor Offers Plan to Reduce Hate Crimes in Illinois,MyStateline.com,Rockford,IL,http://www.mystateline.com/news/governor-offers-plan-to-reduce-hate-crimes-in-illinois/690404504,anti bigotry bruce cadets crimes defamation government hate illinois league mendoza police rauner scourge state susana anti bigotry bruce cadets crimes defamation government hate illinois league mendoza police rauner scourge state susana,SPRINGFIELD - Governor Bruce Rauner has announced the next steps in a plan to combat hate crimes in Illinois.	The program would provide improved training of law enforcement. Illinois State Police will work with the Anti-Defamation League to create a new
4/11/17 9:41,Trooper cadets to be trained to deal with hate crimes,Champaign/Urbana News-Gazette,Champaign,IL,http://www.news-gazette.com/news/state/2017-04-11/trooper-cadets-be-trained-deal-hate-crimes.html,anti cadets crimes curriculum dealing defamation gov hate illinois league police rauner state strengthen troopers anti cadets crimes curriculum dealing defamation gov hate illinois league police rauner state strengthen troopers,"Tue, 04/11/2017 - 11:36am | AP	CHICAGO (AP) дуо The Illinois State Police is helping create a new curriculum that will make troopers better at recognizing and investigating hate crimes.	In a news release, Gov. Bruce Rauner's office says the agency will"
4/11/17 10:47,Ann Arbor woman who made up hate-crime attack gets probation,MLive.com,,,http://www.mlive.com/news/ann-arbor/index.ssf/2017/04/ann_arbor_woman_to_serve_1_yea.html,ann arbor bass court district donald guilty halley hate judge maxwell misdemeanor pin police probation scratched trump,"Halley Bass, 21, was sentenced to a deferred jail sentence and one year of probation for false report of a misdemeanor in April 2017. Bass initially told police a man she believed to be a Donald Trump supporter scratched her on the face with a safety pin"
4/11/17 11:00,"EXCLUSIVE: Teens spout homophobic slurs, hit man with brick in Brooklyn",New York Daily News,New York,NY,http://www.nydailynews.com/new-york/nyc-crime/teens-spout-homophobic-slurs-hit-man-brick-brooklyn-article-1.3043744,aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg aggravated assault bedford brick brooklyn cops epithets grand harassment hate spout teen williamsburg,"BY Rocco Parascandola Thomas Tracy	Cops charged the 13- and 15-year-olds with assault as a hate crime and aggravated harassment.	Cops arrested two teens who hurled anti-gay epithets дуо along with a brick дуо at two men in Brooklyn, officials said"
4/11/17 11:00,EXCLUSIVE: Brooklyn brick-throwing teens spouting homophobic slurs hit with hate crime charges,New York Daily News,New York,NY,http://www.nydailynews.com/new-york/nyc-crime/brick-throwing-slur-spouting-teens-hit-hate-crime-charges-article-1.3043744,bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg bedford brick brooklyn cops epithets grand hate homophobic hurling spouting teen williamsburg,"BY Rocco Parascandola Thomas Tracy	Cops charged the 13- and 15-year-olds with assault as a hate crime and aggravated harassment.	Cops arrested two teens who hurled anti-gay epithets дуо along with a brick дуо at two men in Brooklyn, officials said"
4/11/17 11:16,"White as a 'Ghost in the Shell': Colonialism, Hate Crime, and Pop Media",fnewsmagazine.com,Chicago,IL,http://fnewsmagazine.com/2017/04/white-as-a-ghost-in-the-shell-colonialism-hate-crime-and-pop-media/,,
4/11/17 11:33,African American man arrested for attacking Nepali-Indian store in NC,The American Bazaar,Washington,DC,https://www.americanbazaaronline.com/2017/04/11/man-arrested-for-attacking-nepali-indian-store-424386/,africa american asia bhutanese charlotte dhimal flournoy immigrants india indians muslim nepali police store africa american asia bhutanese charlotte dhimal flournoy immigrants india indians muslim nepali police store africa american asia bhutanese charlotte dhimal flournoy immigrants india indians muslim nepali police store africa american asia bhutanese charlotte dhimal flournoy immigrants india indians muslim nepali police store africa american asia bhutanese charlotte dhimal flournoy immigrants india indians muslim nepali police store africa american asia bhutanese charlotte dhimal flournoy immigrants india indians muslim nepali police store africa american asia bhutanese charlotte dhimal flournoy immigrants india indians muslim nepali police store africa american asia bhutanese charlotte dhimal flournoy immigrants india indians muslim nepali police store africa american asia bhutanese charlotte dhimal flournoy immigrants india indians muslim nepali police store africa american asia bhutanese charlotte dhimal flournoy immigrants india indians muslim nepali police store,"By AB Wire | April 11, 2017	The attacker had left a note saying, думWe need to get rid of Muslims, Indians and all immigrants.дуќ	The Charlotte-Mecklenburg Police on Sunday charged a 32-year-old African American man for allegedly attacking a South"
4/11/17 11:53,"Dylann Roof calls his lawyers 'sneakiest people I ever met,' says mental health defense was 'a lie'",Charleston Post Courier,Charleston,SC,http://www.postandcourier.com/church-shooting/dylann-roof-calls-his-lawyers-sneakiest-people-i-ever-met/article_c4cbb878-1edc-11e7-ab79-3f8e27ba6748.html,ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial ame beahm charleston church court delusional disorder dylann emanuel gergel mental roof schizoid sneakiest staff trial,"By Glenn Smith, Abigail Darlington and Jennifer Berry Hawes	By Grace Beahm gbeahm@postandcourier.com	By Grace Beahm gbeahm@postandcourier.com	Dylann Roof appears in the Charleston County Court on Monday to enter his guilty plea on murder charges in"
4/11/17 12:03,"Take Time to Learn Other Cultures', Says Hate Crime Survivor Alok Madasani",India West,San Leandro,CA,http://www.indiawest.com/news/global_indian/take-time-to-learn-other-cultures-says-hate-crime-survivor/article_7ccab562-1ee4-11e7-a600-2f9385283f68.html,alok american austins bar crime garmin india kansas kuchibhotla madasani olathe premeditated purinton srinivas alok american austins bar crime garmin india kansas kuchibhotla madasani olathe premeditated purinton srinivas,"PTI	Indian American engineer Alok Madasani and his wife Reepthi Gangula tear up while watching a dedication video during the Prayer Vigil that was held for the victims of the Austins Bar & Grill shooting on Feb. 26, 2017 at the Ball Conference Center in"
4/11/17 13:22,Through Their Eyes: From Intolerance to Acceptance,tampagov.net,Plant City,FL,https://www.tampagov.net/news/through-their-eyes-intolerance-acceptance,,
4/11/17 13:42,Go back to your country': Woman chased by man with knife in her yard,KOMO News,Seattle,WA,http://komonews.com/news/local/go-back-to-your-country-woman-chased-by-man-with-knife-in-her-yard,auburn chased house knife licton mexico roller seattle senner tiny village wash washington woman yard auburn chased house knife licton mexico roller seattle senner tiny village wash washington woman yard auburn chased house knife licton mexico roller seattle senner tiny village wash washington woman yard auburn chased house knife licton mexico roller seattle senner tiny village wash washington woman yard auburn chased house knife licton mexico roller seattle senner tiny village wash washington woman yard,"by Lynsi Burton, seattlepi.com staff	AUBURN, Wash. -- A 36-year-old man is jailed and charged after an Auburn woman was chased in her front yard with a knife and told to ""go back to her country.	Travis Senner is accused of second-degree assault and"
4/11/17 13:48,"Teens yelled homophobic slur, threw brick at men: cops",New York Post,New York,NY,http://nypost.com/2017/04/11/f-k-you-f-t-teens-charged-for-throwing-brick-at-men/,bedford brick brooklyn chucking grand hate homophobic men punks slur slurs teen williamsburg bedford brick brooklyn chucking grand hate homophobic men punks slur slurs teen williamsburg,"By Daniel Prendergast	Two teens were charged with hate crimes after they threw a brick at a couple of men while shouting anti-gay slurs in Brooklyn, authorities said.	The victims, 26 and 25, were walking near the corner of Grand St. and Bedford Ave. in"
4/11/17 14:45,South Carolina one of 5 states without hate crime law; could 2017 be the year?,WMBF,Myrtle Beach,SC,http://www.wmbfnews.com/story/35126421/south-carolina-one-of-5-states-without-hate-crime-law-could-2017-be-the-year,ame crime crimes demint dylann emmanuel hate law legislation mother nettles roof south_carolina wmbf ame crime crimes demint dylann emmanuel hate law legislation mother nettles roof south_carolina wmbf ame crime crimes demint dylann emmanuel hate law legislation mother nettles roof south_carolina wmbf,"By Ian Cross, Digital Content Manager	MYRTLE BEACH, SC (WMBF) - South Carolina is one of only five states without its own law to fight hate crimes. That's why the federal government's role in the case against Dylann Roof, the man accused of gunning down"
4/11/17 16:15,"HATE HOAX: Black Suspect Arrested For Damaging Store, Writing Threat From Trump-Supporting 'White America'",Daily Caller,Washington,DC,http://dailycaller.com/2017/04/11/hate-hoax-black-suspect-arrested-for-damaging-store-writing-threat-from-trump-supporting-white-america/,american arrested asia black curtis donald fire flournoy hoax immigrants indians muslim note south trump white wncn american arrested asia black curtis donald fire flournoy hoax immigrants indians muslim note south trump white wncn,Police have arrested a black male suspect in connection with a fire at a store owned by South Asian immigrants left damaged with a note from думWhite Americaдуќ telling them to думgo back to where they came from.дуќ	There was also a note left at the scene
4/11/17 18:07,Synagogue attacks spur new training on hate crimes,Illinois News Network,Springfield,IL,http://ilnews.org/news/justice/synagogue-attacks-spur-new-training-on-hate-crimes/article_6e2f7cec-1f0a-11e7-97e7-cf40f81a98d2.html,anti cadets crimes defamation gall hate human idhr illinois investigate jewish league police rauner religion state,"By Cole Lauterbach	Gov. Bruce Rauner announced a new program that will train cadets to better understand and investigate crimes against someone based on their race, religion and sexual orientation.	A number of recent attacks on Jewish synagogues and"
4/11/17 19:26,Gay couple rattled after brick-throwing teens spewed slurs in NYC,headlinesamerica.com,New York,NY,http://www.headlinesamerica.com/top-stories/gay-couple-rattled-after-brick-throwing-teens-spewed-slurs-in-nyc/,,
4/11/17 21:19,New Nevada Law Requires Child Welfare and Juvenile Justice Agencies to Respect Gender Identity of Youth in Care,theseattlelesbian.com,Bellevue,WA,http://theseattlelesbian.com/new-nevada-law-requires-child-welfare-juvenile-justice-agencies-respect-gender-identity-youth-care/,,
4/11/17 21:37,Around the state 4-11-17,MyWebTimes.com,Ottawa,IL,http://www.mywebtimes.com/news/local/around-the-state/article_2761e9ca-96aa-5d50-90b9-d85e33546ebc.html,adultery anti bruce cadets chicago curriculum defamation government illinois league mayle metra motorcyclists police rail satanism state adultery anti bruce cadets chicago curriculum defamation government illinois league mayle metra motorcyclists police rail satanism state adultery anti bruce cadets chicago curriculum defamation government illinois league mayle metra motorcyclists police rail satanism state adultery anti bruce cadets chicago curriculum defamation government illinois league mayle metra motorcyclists police rail satanism state,"CHICAGO (AP) дуо The Illinois State Police is helping create a new curriculum that will make troopers better at recognizing and investigating hate crimes.	In a news release, Governor Bruce Rauner's office says the agency will work with the Anti-Defamation"
4/12/17 1:37,Report breaks down hate crimes in Montgomery County schools,WTOP,Washington,DC,http://wtop.com/montgomery-county/2017/04/report-breaks-down-hate-crimes-in-montgomery-county-schools/,college county crimes gaithersburg hate incidents lie maryland montgomery religious report school vandalism college county crimes gaithersburg hate incidents lie maryland montgomery religious report school vandalism college county crimes gaithersburg hate incidents lie maryland montgomery religious report school vandalism college county crimes gaithersburg hate incidents lie maryland montgomery religious report school vandalism college county crimes gaithersburg hate incidents lie maryland montgomery religious report school vandalism college county crimes gaithersburg hate incidents lie maryland montgomery religious report school vandalism college county crimes gaithersburg hate incidents lie maryland montgomery religious report school vandalism college county crimes gaithersburg hate incidents lie maryland montgomery religious report school vandalism college county crimes gaithersburg hate incidents lie maryland montgomery religious report school vandalism college county crimes gaithersburg hate incidents lie maryland montgomery religious report school vandalism college county crimes gaithersburg hate incidents lie maryland montgomery religious report school vandalism,"By Megan Cloherty | @ClohertyWTOP April 12, 2017 4:42 am	WASHINGTON дуо A newly released report out of Montgomery County shows that nearly half of hate-based vandalism reported last year happened at school.	The annual report shows of the 94 hate crimes"
4/12/17 1:52,Brick lands in baby cot in Antrim 'hate crime attack',BBC News,,,http://www.bbc.com/news/uk-northern-ireland-39575264,antrim attack baby bond brick bst cot emma hamilton hate john park poland reckless supt tarragon,"A brick thrown through the window of a family home in Antrim, which landed in a baby's cot, could have caused ""serious injury"", police have said.	Two windows of the house in Tarragon Park were smashed at 02:20 BST.	The one-year-old baby was not in the cot"
4/12/17 2:34,"Attacker Allegedly Rips Off Muslim Woman's Hijab, Cuts Her With Knife",Carbonated.tv,San Ramon,CA,http://www.carbonated.tv/news/attacker-rips-off-muslim-woman-hijab-cuts-knife,ahmad attacker community hate hijab islamic knife milwaukee munjed muslim scarf society wisconsin woman ahmad attacker community hate hijab islamic knife milwaukee munjed muslim scarf society wisconsin woman ahmad attacker community hate hijab islamic knife milwaukee munjed muslim scarf society wisconsin woman,"думNothing was stolen. There was no robbery. Her valuables remain with her. The only motive we can think of is a hate crime.""	A Muslim woman was reportedly attacked after she was returning home from prayer in Milwaukee, Wisconsin. Police say they are"
4/12/17 4:26,Suspect ordered to stand trial for brutal killing of Andrew Nesbitt,Wisconsin Gazette,Milwaukee,Wisconsin,http://wisconsingazette.com/2017/04/12/suspect-killing-nesbitt/,anderson andrew attack bashing christmas dane darrick flores gay hate hostmadison lgbt lgbtq madison nesbitt anderson andrew attack bashing christmas dane darrick flores gay hate hostmadison lgbt lgbtq madison nesbitt anderson andrew attack bashing christmas dane darrick flores gay hate hostmadison lgbt lgbtq madison nesbitt anderson andrew attack bashing christmas dane darrick flores gay hate hostmadison lgbt lgbtq madison nesbitt anderson andrew attack bashing christmas dane darrick flores gay hate hostmadison lgbt lgbtq madison nesbitt anderson andrew attack bashing christmas dane darrick flores gay hate hostmadison lgbt lgbtq madison nesbitt anderson andrew attack bashing christmas dane darrick flores gay hate hostmadison lgbt lgbtq madison nesbitt,"A circuit court judge yesterday found probable cause to order Darrick E. Anderson, 23, to stand trial for first-degree intentional homicide in the killing of Andrew Nesbitt, a popular Madison gay man.	Nesbitt died as a result of 70 knife wounds to his"
4/12/17 5:00,Hate crime law results? Few convictions and lots of disappointment,Salon,,,http://www.salon.com/2017/04/12/hate-crime-law-results-in-few-convictions-and-lots-of-disappointment_partner/,akbari amin austin byrd case crime crimes gaspari hate houston law propublica reyna texas akbari amin austin byrd case crime crimes gaspari hate houston law propublica reyna texas akbari amin austin byrd case crime crimes gaspari hate houston law propublica reyna texas akbari amin austin byrd case crime crimes gaspari hate houston law propublica reyna texas akbari amin austin byrd case crime crimes gaspari hate houston law propublica reyna texas akbari amin austin byrd case crime crimes gaspari hate houston law propublica reyna texas akbari amin austin byrd case crime crimes gaspari hate houston law propublica reyna texas,"Lance Reyna was assaulted in a school bathroom in 2010. Reyna дуо who is transgender and gay дуо was a student at Houston Community College when an attacker held a knife to his throat, called him a 'queer' in a falsetto voice, then kicked and beat him and"
4/12/17 5:11,"In Milwaukee Muslim woman says attacker ripped off her hijab, cut her with knife / Organizations denounce attack, express solidarity",wibailoutpeople.org,Milwaukee,WI,https://wibailoutpeople.org/2017/04/12/in-milwaukee-muslim-woman-says-attacker-ripped-off-her-hijab-cut-her-with-knife/,,
4/12/17 6:34,Dylann Roof's Many Sentences Highlight US Hate Crime Law's Dangerous Redundancy,Reason,Washington,District of Columbia,http://reason.com/blog/2017/04/12/dylann-roofs-many-sentences-highlight-fe,africa carolina charleston church court crime dylann federal hate justice prosecution reason roof rosenbaum sentences servitude slavery statute wilson africa carolina charleston church court crime dylann federal hate justice prosecution reason roof rosenbaum sentences servitude slavery statute wilson,"There is no reason to think federal intervention was needed to achieve justice in this case.	FacebookThis week Dylann Roof, the white supremacist who murdered nine people at the Emanuel African Methodist Episcopal Church in Charleston, South Carolina, two"
4/12/17 6:52,Skinhead Who Fired Shotgun in Racial Assaults Gets Prison,Southern Poverty Law Center,Montgomery,AL,https://www.splcenter.org/hatewatch/2017/04/12/skinhead-who-fired-shotgun-racial-assaults-gets-prison,assistant attorney bakersfield california cole fbi fired hate latino oildale peckerwood peckerwoods sawed shotgun skinhead talbert victims whittington assistant attorney bakersfield california cole fbi fired hate latino oildale peckerwood peckerwoods sawed shotgun skinhead talbert victims whittington,"A California skinhead who twice fired a sawed-off shotgun as an exclamation point to his racial hatred was sentenced this week to 15 years in federal prison.	Justin Cole Whittington, 25, was convicted in December of using force to interfere with a"
4/12/17 7:10,LASD Investigating Hate Crime in Malibu West,Malibu Times,Malibu,CA,http://www.malibutimes.com/news/article_77db34d6-1f58-11e7-bbc4-9beb9d91d3c9.html,aurelia caretaker eric foundation gretl karath kids kym malibu manwell neighborhood one rock son west aurelia caretaker eric foundation gretl karath kids kym malibu manwell neighborhood one rock son west,"The alleged attack came at the hands of a group of 12-13-year-old boys who threw rocks at a disabled young man on March 12.	By Emily Sawicki / emily@malibutimes.com	It was a думSunday like any other Sunday,дуќ Kym Karath said, before local kids terrorized"
4/12/17 7:16,Teens Allegedly Yell Anti-Gay Slurs & Throw Brick At Gay Couple In Williamsburg,Gothamist,New York,New York,http://gothamist.com/2017/04/12/williamsburg_brick_hate_crime.php,bedford boffa brick daily gardella gay gino grand homophobic intersection shouting slurs tanner williamsburg yell,"by Scott Heins in News on Apr 12, 2017 10:12 am	Two men were attacked by a group of teenagers shouting homophobic slurs before having a brick thrown at them in Williamsburg Monday. 26-year-old Gino Boffa had been walking with his partner near the"
