Article Date,Article Title,Organization,City,State,URL,Keywords,Summary
5/5/17 11:00,Isla Vista man accused in Santa Barbara County hate crime - KSBY.com | San Luis Obispo and Santa Barbara Area News,KSBY San Luis Obispo News,San Luis Obispo,CA,http://www.ksby.com/story/35354575/man-identified-in-santa-barbara-county-hate-crime,arroyo barbara beach county daniel garcia hate isla monterey office quemada santa sheriff vista arroyo barbara beach county daniel garcia hate isla monterey office quemada santa sheriff vista arroyo barbara beach county daniel garcia hate isla monterey office quemada santa sheriff vista arroyo barbara beach county daniel garcia hate isla monterey office quemada santa sheriff vista,"By Kayla Cash	Daniel Garcia has been accused of a hate crime that happened in mid-April. (Courtesy: Monterey County Sheriff's Office)	A man has been arrested in connection to an alleged hate crime that occurred in mid-April, according to the Santa Barbara"
5/5/17 11:00,Man suspected in 16 anti-gay graffiti incidents is caught on camera: NYPD,TimesLedger,Bayside,New York,http://www.timesledger.com/stories/2017/19/graffitivid_2017_05_12_q.html,114th anti astoria deputy fags fortune gay gianaris graffiti horrified nypd obama peter precinct simotas 114th anti astoria deputy fags fortune gay gianaris graffiti horrified nypd obama peter precinct simotas 114th anti astoria deputy fags fortune gay gianaris graffiti horrified nypd obama peter precinct simotas,"Deputy Inspector Peter Fortune, the commanding officer of the 114th Precinct, needs the community's help in identifying this man who is suspected of a month's long anti-gay graffiti spree in Astoria.	By Bill Parry	One Astoria resident says she is"
5/5/17 11:33,Man arrested for alleged hate crime of Santa Paula resident,Ventura County Star,Camarillo,CA,http://www.vcstar.com/story/news/local/communities/santa-paula/2017/05/05/man-arrested-alleged-hate-crime-santa-paula-resident/101331264/,arroyo barbara county crime deputies garcia hate highway isla monterey office paula santa vista arroyo barbara county crime deputies garcia hate highway isla monterey office paula santa vista arroyo barbara county crime deputies garcia hate highway isla monterey office paula santa vista,"An Isla Vista man has been arrested in the alleged hate crime beating of a Santa Paula man the suspect believed was gay, the Santa Barbara County Sheriff's Office said Friday.	Deputies said Daniel Joseph Garcia, 19, allegedly battered the 63-year-old"
5/5/17 11:45,There's never a place or a time for hate speech,Cheney Free Press,Cheney,WA,http://www.cheneyfreepress.com/story/2017/05/04/opinion/theres-never-a-place-or-a-time-for-hate-speech/20530.html,advancement airway american building cheney colored graffiti hate heig kweisi mfume national people president speech spokane vandalism,"думHate radio, hate speech, hate groups, hate crimes really don't fit in, in the America that we know today,дуќ дуо Kweisi Mfume, former President/CEO of the National Association for the Advancement of Colored People.	I've seen hate speech in different"
5/5/17 11:56,"SDGLN Weekly Wrap: April 29 - May 5, 2017",San Diego Gay & Lesbian News,San Diego,CA,http://sdgln.com/social/2017/04/28/sdgln-weekly-wrap-april-29-may-5-2017,chechnya gay google horse house indonesia infringe instruct lgbt party phishing sdgln torture trojan virus,"by Timothy Rawles - Community Editor for SDGLN	Internationally, eight men were arrested in Indonesia after law enforcement raided a ""Gay Party,"" while in Chechnya young gay people take refuge and give reports of torture by their government, including"
5/5/17 14:17,"Protest breaks out at American University following noose, bananas incident",FOX 5 DC,,,http://www.fox5dc.com/news/local-news/252932518-story,9plfoewxca alpha american arena bananas bass bender demonstrators dmvblacklives hate itsintheair noose protest sorority tunnel university 9plfoewxca alpha american arena bananas bass bender demonstrators dmvblacklives hate itsintheair noose protest sorority tunnel university 9plfoewxca alpha american arena bananas bass bender demonstrators dmvblacklives hate itsintheair noose protest sorority tunnel university,WASHINGTON - Demonstrators held a protest on the campus of American University Friday following a hate crime incident targeting a historically black sorority and the first black female student body president earlier in the week.	Video posted on social
5/5/17 15:41,Big Sean Addresses Police Brutality And Hatred In Powerful думLightдуќ Music Video,breatheheavy.com,Las Vegas,NV,http://www.breatheheavy.com/exhale/index.php?showtopic=744465,,
5/5/17 16:15,Police investigating sports bar shooting as possible hate crime,FOX 4 News,Dallas,Texas,http://www.fox4news.com/news/252958174-story,arlington bar caliente cesar crime gunman hate james jones perez police restaurant shooting sports texas zona,"ARLINGTON, Texas - Arlington police are now investigating whether Wednesday's deadly shooting at a sports bar was a hate crime.	The general manager of the Zona Caliente Sports Bar, 37-year-old Cesar Perez, was trying to calm a frantically yelling gunman,"
5/6/17 5:56,How will police decide what role race and hate played in the University City shooting?,The San Diego Union-Tribune,San Diego,CA,http://www.sandiegouniontribune.com/news/public-safety/sd-me-hate-crime-20170506-story.html,bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses bias city crime crimes crossroads diego hate jolla perpetrator police race selis shooting tribune union university witnesses,"Many witnesses to the shooting at the La Jolla Crossroads apartments in University City on April 30, 2017, stood holding hands as they answered questions from news reporters. (Nelvin C. Cepeda / San Diego Union-Tribune)	Law enforcement and prosecutors"
5/6/17 7:02,Possible hate crime investigated at Arlington bar where killer was stopped by armed customer,Dallas News,Dallas,TX,https://www.dallasnews.com/news/arlington/2017/05/06/possible-hate-crime-investigated-arlington-bar-shooting-armed-customer-stopped-gunman,arlington bar caliente channel customer fatally grand gunman james jones kdfw perez siron sports sublett arlington bar caliente channel customer fatally grand gunman james jones kdfw perez siron sports sublett arlington bar caliente channel customer fatally grand gunman james jones kdfw perez siron sports sublett arlington bar caliente channel customer fatally grand gunman james jones kdfw perez siron sports sublett arlington bar caliente channel customer fatally grand gunman james jones kdfw perez siron sports sublett arlington bar caliente channel customer fatally grand gunman james jones kdfw perez siron sports sublett,"Police reportedly are investigating whether a gunman was motivated by prejudice when he opened fire at an Arlington bar, killing an employee before he was fatally shot by a customer.	Although details about James Jones' racist shouting have not been"
5/6/17 22:15,думFake Lawдуќ,enumclaw.com,Enumclaw,WA,http://enumclaw.com/news/2017/05/06/15793/,,
5/7/17 18:10,Man says he was beaten and called an anti-gay slur while walking in South Beach,Miami Herald,Miami,FL,http://www.miamiherald.com/news/local/community/miami-dade/miami-beach/article149204079.html,305 beach crime cteproff dog gay hate hospital meridian miami mount police sinai slur south teproff wilcox 305 beach crime cteproff dog gay hate hospital meridian miami mount police sinai slur south teproff wilcox 305 beach crime cteproff dog gay hate hospital meridian miami mount police sinai slur south teproff wilcox 305 beach crime cteproff dog gay hate hospital meridian miami mount police sinai slur south teproff wilcox 305 beach crime cteproff dog gay hate hospital meridian miami mount police sinai slur south teproff wilcox,"Miami Beach police officers are investigating after a man said he was beaten up and called an anti-gay slur as he walked his dog in South Beach over the weekend, according to police.	Kenneth Wilcox, 45, went to the Miami Beach Police station Sunday to"
5/7/17 23:11,Hate Crime Suspected in Miami Beach Attack,Patch.com,New York,,https://patch.com/florida/miami/hate-crime-suspected-miami-beach-attack,attack attorney beach crime dog ernesto gay hate miami office patch police rodriguez slur state unconscious wilcox attack attorney beach crime dog ernesto gay hate miami office patch police rodriguez slur state unconscious wilcox attack attorney beach crime dog ernesto gay hate miami office patch police rodriguez slur state unconscious wilcox attack attorney beach crime dog ernesto gay hate miami office patch police rodriguez slur state unconscious wilcox attack attorney beach crime dog ernesto gay hate miami office patch police rodriguez slur state unconscious wilcox attack attorney beach crime dog ernesto gay hate miami office patch police rodriguez slur state unconscious wilcox attack attorney beach crime dog ernesto gay hate miami office patch police rodriguez slur state unconscious wilcox,"By Paul Scicchitano (Patch Staff) - May 8, 2017 12:31 pm ET	MIAMI BEACH, FL дуо A 45-year-old man told police he was called gay slurs and beaten unconscious as he walked his dog during the evening rush hour on Friday night. Kevin Wilcox suffered internal"
5/8/17 7:26,Woman Harasses Muslim Shopper In Trader Joe's (Video),Opposing Views,Los Angeles,CA,http://www.opposingviews.com/i/social/woman-harasses-muslim-shopper-trader-joes,anti crimes daily facebook incidents islamaphobe islamophobic joe mail muslim obama offenses reston shopper trader vandalism video virginia woman anti crimes daily facebook incidents islamaphobe islamophobic joe mail muslim obama offenses reston shopper trader vandalism video virginia woman,"An Islamophobic customer was caught harassing a Muslim shopper at a Trader Joe's grocery store in Reston, Virginia (video below).	A clip of the incident was uploaded to Facebook on May 7, reports the Daily Mail.	The scene occurred after a Muslim woman,"
5/8/17 9:30,Indiana Church Organist Arrested In 'Heil Trump' Graffiti Incident,The Inquisitr,Tampa,Florida,http://www.inquisitr.com/4204298/indiana-church-organist-arrested-in-heil-trump-graffiti-incident/,apparently church congregation george graffiti hate heil indiana indianapolis nathaniel nazi organist post stang swastika trump washington wthr apparently church congregation george graffiti hate heil indiana indianapolis nathaniel nazi organist post stang swastika trump washington wthr apparently church congregation george graffiti hate heil indiana indianapolis nathaniel nazi organist post stang swastika trump washington wthr,"Offensive graffiti that covered the exterior walls of an Indiana church days after the November 2016 presidential election was the work of the church's organist, authorities concluded after a six-month investigation into the potential hate crime.	The"
5/8/17 17:50,Ohio Crime Victim Compensation Program only foots the bill if you are physically injured,News 5 Cleveland,,,http://www.news5cleveland.com/news/local-news/oh-cuyahoga/ohio-crime-victim-compensation-program-only-foots-the-bill-if-you-are-physically-injured,attorney car compensation foots general khurana long nemecek office ohio physically program punjabi victims walking attorney car compensation foots general khurana long nemecek office ohio physically program punjabi victims walking attorney car compensation foots general khurana long nemecek office ohio physically program punjabi victims walking,"""Somebody had tried to hit or jumped on it"" explained Khurana. But the emotional wounds he suffered, have yet to heal.	""I want the safety, I want to feel safe,"" said Khurana.	Khurana says shortly after moving downtown in February, he and his wife were"
5/9/17 2:56,New rapid-response team plans to confront hate crimes in the DC area,Washington Post,Washington,DC,https://www.washingtonpost.com/news/acts-of-faith/wp/2017/05/09/new-rapid-response-team-plans-to-confront-hate-crimes-in-the-d-c-area/,bahai church community conference congregation congregations faith hate interfaith muslim response rom rymer serotta washington wiroc bahai church community conference congregation congregations faith hate interfaith muslim response rom rymer serotta washington wiroc bahai church community conference congregation congregations faith hate interfaith muslim response rom rymer serotta washington wiroc bahai church community conference congregation congregations faith hate interfaith muslim response rom rymer serotta washington wiroc bahai church community conference congregation congregations faith hate interfaith muslim response rom rymer serotta washington wiroc bahai church community conference congregation congregations faith hate interfaith muslim response rom rymer serotta washington wiroc,"When Symi Rom-Rymer heard about a family in Fairfax County that found their home broken into and думFдуо Muslimsдуќ scrawled on their walls, she wished she could do something to help. When it was a nearby Jewish Community Center and then a church"
5/9/17 5:33,MCC Takes a Stand Against Anti-Semitism After Wave of Local Hate Crimes,Spectrum News,,,http://www.twcnews.com/nys/rochester/news/2017/05/9/mcc-against-anti-semitism-wave-local-hate-crimes.html,anti attorney brighton college combating community crimes hate jewish kennedy lovely mayor mcc monroe religion rochester semitism,"By Spectrum News Staff	BRIGHTON, NY -- The Rochester region has seen several hate crimes in the last few months.	That was part of a larger discussion at Monroe Community College about combating anti-Semitism in the community.	A panel including Mayor"
5/9/17 11:27,Anti-Muslim attacks in New York skyrocketed in 2016 with over 100 incidents after Trump's election win,New York Daily News,New York,NY,http://www.nydailynews.com/new-york/anti-muslim-attacks-new-york-skyrocket-232-2016-article-1.3150439,albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york albert american anti bias cahn cair election fox gripped incidents islamic muslim relations skyrocketed trump york,BY Edgar Sandoval	Cahn added that the numbers of anti-Muslim incidents recorded in New York state in 2017 were on pace to eclipse the 2016 figures.	New York state saw a shocking spike in anti-Muslim bias incidents last year as the divisive presidential
5/9/17 11:39,FBI Director James Comey calls for better ways to track hate crimes,Cleveland Jewish News,Cleveland,OH,http://www.clevelandjewishnews.com/news/national_news/fbi-director-james-comey-calls-for-better-ways-to-track/article_d0a07a75-1a77-5036-b7ef-6ebc63e74523.html,adl anti applause comey crimes defamation director european fbi hate hias holocaust hypernationalist james league speech washington adl anti applause comey crimes defamation director european fbi hate hias holocaust hypernationalist james league speech washington,"WASHINGTON дуо FBI Director James Comey called for improvements in how law enforcement reports hate crimes in a speech to the Anti-Defamation League, a priority issue for the group.	думWe must do a better job of tracking and reporting hate crime to fully"
5/9/17 14:22,Exclusive: Man in video speaks after Hoboken leaders call his rant 'hate speech',WABC-TV,New York,NY,http://abc7ny.com/news/exclusive-man-speaks-after-nj-leaders-call-his-rant-hate-speech/1973096/,city first garcia hate hoboken joseph nick rant ruggiero slurs speech van vape video washington city first garcia hate hoboken joseph nick rant ruggiero slurs speech van vape video washington city first garcia hate hoboken joseph nick rant ruggiero slurs speech van vape video washington city first garcia hate hoboken joseph nick rant ruggiero slurs speech van vape video washington,"By AJ Ross	City leaders in Hoboken are calling an anti-immigrant rant, caught on camera, hate speech.	The man in the video is a street vendor who says that there is more to the story.	This all started over a parking spot, then quickly turned left with"
5/9/17 15:07,Tacoma man arrested in possible Columbia City hate crime,seattlepi.com,Seattle,WA,http://www.seattlepi.com/local/crime/article/Tacoma-man-arrested-in-possible-Columbia-City-11133823.php,arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo arrested car city columbia genesee levi levipulk levipulkkinen man police rainier seattlepi south tacoma twitter victims volvo,Seattle police arrested a man suspected of pointing what appeared to be a pistol at two people walking Wednesday in the city's Columbia City neighborhood.	Officers arrested the 25-year-old Tacoma man on suspicion of harassment. According to a police
5/9/17 15:24,West Virginia court affirms civil rights violation dismissal,Fresno Bee,Fresno,CA,http://www.fresnobee.com/sports/college/article149580039.html,butler cabell circuit justice kissing marshall orientation sex sexual state statute supreme_court university virginia west workman butler cabell circuit justice kissing marshall orientation sex sexual state statute supreme_court university virginia west workman,By JOHN RABY AP	The West Virginia Supreme Court on Tuesday upheld the dismissal of felony civil rights charges against a former Marshall University football player accused in an attack on two men he saw kissing.	The justices voted 3-2 to send the case of
5/9/17 15:41,Bill toughening hate crimes law clears House unanimously,Greenwich Time,Greenwich,CT,http://www.greenwichtime.com/news/crime/article/Bill-toughening-hate-crimes-law-clears-House-11133893.php,bill commission conn crimes democratic general hate house judiciary legislation prosecutable representatives senate threats toughen toughening unanimously unmistakable,"HARTFORD, Conn. (AP) дуо Legislation that attempts to toughen Connecticut's hate crimes laws has cleared the House of Representatives.	The chamber voted unanimously Tuesday in favor of the bill, which makes the commission of a hate crime a felony and"
5/9/17 18:12,CAIR: Dramatic surge in anti-Muslim incidents in 2016,Al Jazeera America,New York,NY,http://www.aljazeera.com/news/2017/05/cair-anti-muslim-incidents-2016-170509210928648.html,american anti bias cair crimes hate incidents islamic muslim relations rise saylor trump united american anti bias cair crimes hate incidents islamic muslim relations rise saylor trump united,"CAIR finds 57 percent increase in anti-Islam bias incidents in US including hate crimes, harassment and discrimination.	The number of anti-Islam bias incidents in the United States saw a dramatic rise last year, according to a Muslim advocacy group.	A"
5/10/17 5:33,Florida man says he was beaten on Miami Beach because he's gay,ChicagoPride.com,Chicago,IL,http://chicago.gopride.com/news/article.cfm/articleid/83666164/florida-man-says-he-was-beaten-on-miami-beach-because-hes-gay,beach beaten dog faggot faggots florida gay men miami south walking wilcox,"Miami, FL - A gay Florida man said he was beaten and called gay slurs while walking his dog in South Beach Friday.	Kenneth Wilcox, 45, told police he was walking his dog around 5 pm Friday in South Beach when two men walked by him and said, ""You're a"
5/10/17 12:18,Virginia man charged with hate crime after pulls woman from her car,The Charlottesville Newsplex,Charlottesville,VA,http://www.newsplex.com/content/news/Virginia-man-charged-with-hate-crime-after-pulls-woman-from-her-car-421910983.html,car caroon charges chesterfield crime ellis hate liz matthew police ritter todd virginia woman car caroon charges chesterfield crime ellis hate liz matthew police ritter todd virginia woman car caroon charges chesterfield crime ellis hate liz matthew police ritter todd virginia woman car caroon charges chesterfield crime ellis hate liz matthew police ritter todd virginia woman,"By AP |	CHESTERFIELD, Va. (AP) -- Police in Virginia have charged a white man with a hate crime after, they say, he intentionally struck a black woman's car and pulled her from her vehicle.	Chesterfield County police say 27-year-old Matthew Ellis began"
5/10/17 12:18,Hate crime charge: White man pulled black woman from her car,ABC News,,,http://abcnews.go.com/US/wireStory/hate-crime-charge-white-man-pulled-black-woman-47330189,black car caroon chesterfield crime ellis hate liz matthew police ritter todd virginia woman black car caroon chesterfield crime ellis hate liz matthew police ritter todd virginia woman black car caroon chesterfield crime ellis hate liz matthew police ritter todd virginia woman black car caroon chesterfield crime ellis hate liz matthew police ritter todd virginia woman black car caroon chesterfield crime ellis hate liz matthew police ritter todd virginia woman black car caroon chesterfield crime ellis hate liz matthew police ritter todd virginia woman,"By AP	Police in Virginia have charged a white man with a hate crime after, they say, he intentionally struck a black woman's car and pulled her from her vehicle.	Chesterfield County police say 27-year-old Matthew Ellis began shouting at the driver last"
5/10/17 14:01,Convicted church shooter Roof picked death over autism label,CT Post,Bridgeport,CT,http://www.ctpost.com/news/crime/article/Judge-rejects-condemned-church-shooter-Roof-s-1st-11136616.php,autism beahm bruck charleston church courier court dylann file forehead gergel judge psychologist roof worshippers,"Jeffrey Collins, AP	Photo: Grace Beahm, AP	FILE- In this April 10, 2017, file photo, Dylann Roof appears in the Charleston County Court to enter his guilty plea on murder charges in Charleston, SC Roof had his first appeal of his death sentence for"
5/10/17 19:26,Texas men accused of luring gay victims via dating app,770kkob.com,Albuquerque,NM,http://www.770kkob.com/news/texas-men-accused-of-luring-gay-victims-via-dating-app/,,
5/10/17 20:15,Four Frisco Men Charged with Federal Hate Crimes for Targeting Gay Men,NBC 5 Dallas-Fort Worth,Dallas-Fort Worth,TX,http://www.nbcdfw.com/news/local/Four-Frisco-Men-Charged-with-Federal-Hate-Crimes-for-Targeting-Gay-Men-421945343.html,ajiduah anthony betsy cameron chancler collin denton devos encalade frisco gay hate invasions men ajiduah anthony betsy cameron chancler collin denton devos encalade frisco gay hate invasions men ajiduah anthony betsy cameron chancler collin denton devos encalade frisco gay hate invasions men ajiduah anthony betsy cameron chancler collin denton devos encalade frisco gay hate invasions men ajiduah anthony betsy cameron chancler collin denton devos encalade frisco gay hate invasions men,"By Homa Bash	Regardless of political opinion, do you think it was fair for people to heckle Betsy DeVos during a commencement speech?	Four Frisco men have been indicted on federal hate crime and conspiracy charges after investigators said they targeted"
5/11/17 1:26,"4 Texans face federal hate crime charges, accused of luring robbery victims via Grindr",WatertownDailyTimes.com,Watertown,NY,http://www.watertowndailytimes.com/national/4-texans-face-federal-hate-crime-charges-accused-of-luring-robbery-victims-via-grindr-20170511,ajiduah anthony cameron chancler dallas frisco gay grindr hate men multicity plano texas victims ajiduah anthony cameron chancler dallas frisco gay grindr hate men multicity plano texas victims,Four Texas men were indicted Wednesday by a federal grand jury on hate crimes charges for allegedly using Grindr - a dating app for gay men - to target victims they intended to rob in a multicity criminal scheme.	Four Texas men were indicted Wednesday by
5/11/17 2:33,New York Can Wait,Little India,Reading,PA,http://www.littleindia.com/life/23071-new-york-can-wait.html,american dean destinations holiday india indians kuchibhotla outbound seattle seychelles thailand travel united vietnam visa york,"By Little India Features May 10, 2017 at 4:57 AM	The Dean household in Gurgaon, Haryana, is a flurry of activity. The family of four is busy googling holiday destinations and calling up travel agents to identify countries that offer a quick visa and a"
5/11/17 2:41,"Another Day, Another Fake Hate Crime",FrontPage Magazine,Los Angeles,CA,http://www.frontpagemag.com/point/266678/another-day-another-fake-hate-crime-daniel-greenfield,anderson college demonstrators facebook fake fox genuine hate note olaf public racism racist safety shut typewritten wells,Funny how all these fake hate crimes meant to draw attention to the real problem seem to outnumber the real problem.	A note that used the n-word and threatened a black female student at St. Olaf College дуо sparking an intense protest that led to classes
